cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
19647331933746,S,Granada Hills Charter High                        ,Los Angeles Unified                               ,Los Angeles    ,1011,204,25,25,25,24,163,79.9,1314
19647331933795,S,Ulysses S. Grant Senior High                      ,Los Angeles Unified                               ,Los Angeles    ,532,53,19,19,20,19,23,43.4,1314
19647331933852,S,Alexander Hamilton Senior High                    ,Los Angeles Unified                               ,Los Angeles    ,592,176,21,21,21,20,88,50,1314
19647331934033,S,Hollywood Senior High                             ,Los Angeles Unified                               ,Los Angeles    ,316,117,17,18,18,17,20,17.09,1314
19647331934157,S,Huntington Park Senior High                       ,Los Angeles Unified                               ,Los Angeles    ,384,143,15,16,17,16,21,14.69,1314
19647331934371,S,Thomas Jefferson Senior High                      ,Los Angeles Unified                               ,Los Angeles    ,253,87,14,16,17,16,11,12.64,1314
19647331934454,S,David Starr Jordan Senior High                    ,Los Angeles Unified                               ,Los Angeles    ,143,36,15,17,17,16,5,13.89,1314
19647331935121,S,Abraham Lincoln Senior High                       ,Los Angeles Unified                               ,Los Angeles    ,334,56,18,19,22,20,22,39.29,1314
19647331935352,S,Los Angeles Senior High                           ,Los Angeles Unified                               ,Los Angeles    ,295,72,16,18,19,18,17,23.61,1314
19647331935519,S,Manual Arts Senior High                           ,Los Angeles Unified                               ,Los Angeles    ,423,133,14,15,17,16,12,9.02,1314
19647331935568,S,John Marshall Senior High                         ,Los Angeles Unified                               ,Los Angeles    ,618,120,21,21,23,21,68,56.67,1314
19647331935865,S,James Monroe High                                 ,Los Angeles Unified                               ,Los Angeles    ,558,71,19,20,20,18,23,32.39,1314
19647331936160,S,Nathaniel Narbonne Senior High                    ,Los Angeles Unified                               ,Los Angeles    ,430,72,19,19,21,20,31,43.06,1314
19647331936350,S,North Hollywood Senior High                       ,Los Angeles Unified                               ,Los Angeles    ,657,138,22,22,22,21,79,57.25,1314
19647331937085,S,Ramona Opportunity High                           ,Los Angeles Unified                               ,Los Angeles    ,20,1,*,*,*,*,*,*,1314
19647331937226,S,Reseda Senior High                                ,Los Angeles Unified                               ,Los Angeles    ,482,83,19,20,21,19,34,40.96,1314
19647331937424,S,Theodore Roosevelt Senior High                    ,Los Angeles Unified                               ,Los Angeles    ,545,148,14,16,17,16,21,14.19,1314
19647331937622,S,San Fernando Senior High                          ,Los Angeles Unified                               ,Los Angeles    ,514,115,17,18,20,18,37,32.17,1314
19647331937838,S,San Pedro Senior High                             ,Los Angeles Unified                               ,Los Angeles    ,512,132,19,20,20,19,51,38.64,1314
19647331938307,S,South Gate Senior High                            ,Los Angeles Unified                               ,Los Angeles    ,627,214,17,18,19,18,44,20.56,1314
19647331938554,S,Sylmar Senior High                                ,Los Angeles Unified                               ,Los Angeles    ,584,88,14,16,17,17,6,6.82,1314
19647331938612,S,William Howard Taft Charter High                  ,Los Angeles Unified                               ,Los Angeles    ,550,102,24,24,24,23,74,72.55,1314
19647331938885,S,University Senior High                            ,Los Angeles Unified                               ,Los Angeles    ,416,92,20,20,20,20,39,42.39,1314
19647331938968,S,Van Nuys Senior High                              ,Los Angeles Unified                               ,Los Angeles    ,522,78,24,24,25,24,58,74.36,1314
19647331939040,S,Venice Senior High                                ,Los Angeles Unified                               ,Los Angeles    ,411,105,21,21,22,20,52,49.52,1314
19647331939107,S,Verdugo Hills Senior High                         ,Los Angeles Unified                               ,Los Angeles    ,425,28,21,22,23,22,20,71.43,1314
19647331939305,S,George Washington Preparatory High                ,Los Angeles Unified                               ,Los Angeles    ,298,57,15,16,17,16,7,12.28,1314
19647331939479,S,WESM Health/Sports Medicine                       ,Los Angeles Unified                               ,Los Angeles    ,215,74,18,19,19,18,20,27.03,1314
19647331939859,S,Woodrow Wilson Senior High                        ,Los Angeles Unified                               ,Los Angeles    ,387,166,15,16,17,17,27,16.27,1314
19647331939941,S,John F. Kennedy High                              ,Los Angeles Unified                               ,Los Angeles    ,433,66,19,21,21,20,31,46.97,1314
19647331995448,S,Francisco Bravo Medical Magnet High               ,Los Angeles Unified                               ,Los Angeles    ,335,169,20,21,22,21,87,51.48,1314
19647331995489,S,Los Angeles Unified Alternative Educatio          ,Los Angeles Unified                               ,Los Angeles    ,516,0,NA,NA,NA,NA,NA,NA,1314
19647331995794,S,Youth Opportunities Unlimited                     ,Los Angeles Unified                               ,Los Angeles    ,127,0,NA,NA,NA,NA,NA,NA,1314
19647331995836,S,Palisades Charter High                            ,Los Angeles Unified                               ,Los Angeles    ,592,179,24,24,24,23,127,70.95,1314
19647331996115,S,City of Angels                                    ,Los Angeles Unified                               ,Los Angeles    ,428,11,19,20,18,20,3,27.27,1314
19647331996610,S,Los Angeles Leadership Academy                    ,Los Angeles Unified                               ,Los Angeles    ,64,0,NA,NA,NA,NA,NA,NA,1314
19647336016885,S,Elizabeth Learning Center                         ,Los Angeles Unified                               ,Los Angeles    ,160,41,18,18,19,18,14,34.15,1314
19647336018105,S,McKinley Avenue Elementary                        ,Los Angeles Unified                               ,Los Angeles    ,0,1,*,*,*,*,*,*,1314
19647336019475,S,Thirty-Second Street USC Performing Arts          ,Los Angeles Unified                               ,Los Angeles    ,68,16,17,17,18,18,4,25,1314
19647336019715,S,Vaughn Next Century Learning Center               ,Los Angeles Unified                               ,Los Angeles    ,126,68,17,18,18,18,15,22.06,1314
19647336058002,S,Robert Fulton College Preparatory                 ,Los Angeles Unified                               ,Los Angeles    ,128,51,15,17,17,17,7,13.73,1314
37684113730843,S,Eastlake High                                     ,Sweetwater Union High                             ,San Diego      ,785,222,21,22,23,22,143,64.41,1314
37684113731064,S,Chula Vista Senior High                           ,Sweetwater Union High                             ,San Diego      ,616,138,18,19,20,19,48,34.78,1314
37684113731155,S,Options Secondary                                 ,Sweetwater Union High                             ,San Diego      ,44,1,*,*,*,*,*,*,1314
37684113731304,S,MAAC Community Charter                            ,Sweetwater Union High                             ,San Diego      ,218,0,NA,NA,NA,NA,NA,NA,1314
37684113731502,S,San Ysidro High                                   ,Sweetwater Union High                             ,San Diego      ,622,132,18,20,21,19,53,40.15,1314
37684113731627,S,Otay Ranch Senior High                            ,Sweetwater Union High                             ,San Diego      ,730,163,20,21,21,20,86,52.76,1314
37684113732849,S,Hilltop Senior High                               ,Sweetwater Union High                             ,San Diego      ,632,74,21,23,22,21,43,58.11,1314
37684113733953,S,Mar Vista Senior High                             ,Sweetwater Union High                             ,San Diego      ,428,77,20,21,21,20,37,48.05,1314
37684113738226,S,Sweetwater High                                   ,Sweetwater Union High                             ,San Diego      ,823,251,19,20,20,20,101,40.24,1314
